CVEGEO,colonia_cve,cuadrante_id,Industria,Comercio,Servicios
0901500010536012,812,017,0,0,7
0901500010536010,811,013,0,6,7
0901500010536009,811,013,0,2,2
0901500010536002,812,017,4,598,6
0901500010536001,812,017,1,3,8
0901500010521007,810,0112,2,3,11
0901500010521005,809,0112,2,10,9
0901500010521004,810,0112,5,8,17
0901500010517024,809,0111,0,0,0
0901500010517023,809,0111,0,0,0
0901500010517022,809,0111,0,0,0
0901500010517021,809,0111,1,1,0
0901500010517005,809,0111,0,0,1
0901500010517004,809,0111,0,0,0
0901500010517002,809,0111,0,3,2
0901500010517001,809,0111,0,4,7
0901500010502022,808,018,0,1,0
0901500010502013,826,019,2,5,14
0901500010502011,808,018,1,4,4
090150001049A018,826,0110,0,6,20
090150001049A017,826,0110,0,8,17
090150001049A016,826,0110,0,2,8
090150001049A013,826,0110,1,4,14
090150001049A010,826,0110,0,6,21
090150001049A001,808,018,5,155,97
0901500010521022,809,0112,0,0,0
0901500010485008,156,012,5,9,11
0901500010485007,157,012,5,32,33
0901500010485005,157,013,1,7,10
0901500010485003,157,013,1,7,13
0901500010485002,157,013,3,11,6
0901500010485001,157,013,0,9,25
0901500010470009,156,011,1,7,11
0901500010470008,156,012,1,2,12
0901500010466019,156,011,0,0,1
0901500010466018,156,011,0,3,6
0901500010466017,156,011,0,1,0
0901500010466016,156,011,0,1,2
0901500010466015,157,017,0,2,5
0901500010466013,157,017,2,11,32
0901500010555013,158,016,0,0,0
0901500010466003,157,017,1,6,13
0901500010432003,805,0110,0,1,1
0901500010432001,805,0110,0,0,2
0901500010428009,806,0111,0,0,3
0901500010413001,806,0111,0,1,1
0901500010362006,807,0112,1,7,11
0901500010358021,178,012,0,0,0
0901500010358020,178,012,0,0,0
0901500010358019,178,012,1,0,0
0901500010358018,178,012,0,0,0
0901500010358005,178,012,0,3,4
0901500010358003,178,015,5,485,145
0901500010540010,812,018,2,5,7
0901500010358002,178,015,1,6,9
0901500010343025,178,012,0,0,0
0901500010343016,811,014,1,87,14
0901500010343002,178,012,0,0,1
0901500010343001,804,012,1,19,12
0901500010339010,804,011,1,4,6
0901500010339009,804,011,2,10,11
0901500010339007,804,011,0,19,2
0901500010288008,805,0110,0,0,1
0901500010269004,806,0111,0,0,1
0901500010220007,807,0112,0,0,2
0901500010216012,807,0112,0,0,1
0901500010184025,154,012,0,0,0
0901500010184022,154,011,0,0,0
0901500010184021,154,011,0,0,0
0901500010184020,154,011,0,0,0
0901500010184019,154,011,0,0,0
0901500010184010,154,013,0,0,4
0901500010184027,154,012,0,0,0
090150001017A017,154,011,0,1,1
090150001017A016,154,011,0,0,0
090150001017A013,154,011,0,1,10
090150001017A012,154,011,0,2,6
090150001017A011,154,011,1,1,2
0901500010165030,179,018,0,1,2
0901500010165029,179,018,0,0,1
0901500010165038,802,018,0,1,1
0901500010165019,802,018,1,20,4
0901500010165018,802,018,2,9,1
0901500010165017,179,018,0,15,3
0901500010165016,179,018,0,11,0
0901500010150016,803,019,0,27,6
0901500010184023,154,011,0,0,0
0901500010150013,803,019,0,4,3
0901500010150005,803,019,0,23,0
0901500010150004,803,019,0,16,0
0901500010150003,803,019,0,8,6
0901500010150001,803,019,0,14,9
0901500010146006,803,019,0,0,3
0901500010146004,803,019,0,1,1
0901500010146003,803,019,0,1,3
0901500010146002,803,019,0,0,1
0901500010146001,803,019,0,0,2
0901500010131037,803,019,0,0,0
0901500010131036,803,019,0,0,0
0901500010131035,803,019,0,0,0
0901500010131034,803,019,0,0,0
0901500010131009,803,019,0,0,0
0901500010131008,803,019,0,0,0
0901500010131006,803,019,0,0,0
0901500010131005,803,019,0,0,0
0901500010131003,803,019,0,0,0
0901500010131002,803,019,0,19,4
0901500010127013,802,017,1,0,3
0901500010112013,150,016,3,9,8
0901500010112011,803,019,0,3,0
0901500010112010,803,019,1,1,0
0901500010112008,150,016,10,281,87
0901500010112001,150,016,1,14,6
0901500010875026,823,016,3,339,54
0901500010875025,823,016,1,113,45
0901500010875024,823,016,0,18,14
0901500010875023,823,017,0,15,28
0901500010875013,823,016,0,9,8
0901500010875012,823,016,1,9,9
0901500010860020,823,018,6,12,29
0901500011040014,815,016,0,3,2
0901500010860018,822,0118,0,3,3
0901500010860017,822,0118,0,10,14
0901500010860015,823,018,2,7,8
0901500010860014,823,018,2,9,23
0901500010860006,823,017,1,14,28
0901500010856014,161,017,1,16,12
0901500010856013,161,017,0,0,0
0901500010856012,161,017,0,31,12
0901500010856011,161,017,0,12,15
0901500010856009,161,017,1,4,27
0901500010856008,161,018,2,5,24
0901500010841019,161,018,0,1,6
0901500010841004,161,019,0,2,14
0901500010841002,161,018,1,3,21
0901500010841001,161,019,0,4,17
0901500011074009,173,011,0,0,0
0901500010837008,160,0118,0,4,10
0901500010837007,160,0118,0,3,17
0901500010837006,160,0116,0,4,8
0901500010822021,160,0117,0,1,3
0901500010822020,160,0117,0,1,3
0901500010822019,160,0117,0,1,8
0901500010822011,160,0117,0,0,7
0901500010822010,160,0117,1,4,11
0901500010822008,160,0117,1,2,11
0901500010822007,160,0117,1,0,2
0901500010822006,160,0117,0,0,11
0901500010818008,813,013,0,4,3
0901500010818005,813,012,5,108,39
0901500010803014,161,017,4,10,43
0901500010803013,161,0110,0,2,14
0901500010108005,803,019,0,0,2
0901500010108004,803,019,0,1,3
0901500010108003,803,019,0,0,1
0901500010108002,803,019,0,0,7
0901500010095027,151,016,3,3,3
0901500010095018,803,015,1,2,3
0901500010095017,803,019,0,1,4
0901500010080034,151,015,3,5,6
0901500010080032,151,015,0,2,2
0901500010080030,151,015,1,5,7
0901500010080028,151,015,0,4,4
0901500010080027,152,014,1,5,0
0901500010080018,151,015,4,211,49
0901500010080001,151,015,1,0,3
0901500010076035,152,013,0,0,0
0901500010076032,152,014,0,1,0
0901500010076031,152,014,0,1,3
0901500010076030,152,014,0,0,1
0901500010076028,152,014,0,2,0
0901500010076018,152,014,0,6,3
0901500010076017,152,014,2,3,5
0901500010076016,152,014,2,2,8
0901500010061015,153,013,0,0,1
0901500010061014,153,013,0,0,1
0901500010061013,153,013,0,0,2
0901500010061012,153,013,2,1,7
0901500010061011,153,013,0,1,2
0901500010061009,153,013,0,1,2
0901500010061008,153,013,0,3,7
0901500010057018,153,013,0,0,1
0901500010057017,153,013,1,2,1
0901500010057016,153,012,2,3,4
0901500010042022,154,012,0,0,0
0901500010042021,154,012,0,0,0
0901500010042020,154,012,0,0,0
0901500010042019,154,012,0,0,0
0901500010042018,154,012,0,0,0
0901500010042008,154,012,5,3,1
0901500010042007,154,012,4,5,7
0901500010023013,150,016,0,1,2
0901500010023012,151,016,3,2,2
0901500010023011,150,016,0,3,9
0901500010023003,150,016,1,2,4
0901500010023002,150,016,4,5,6
0901500010023001,150,016,8,3,9
0901500010019016,151,016,0,2,1
0901500010019015,151,016,0,5,6
0901500010112016,803,019,0,5,3
0901500010061016,153,013,0,0,1
0901500010042024,154,012,0,1,0
0901500010131016,803,019,0,0,0
0901500010131013,803,019,0,0,0
0901500010042023,154,012,0,0,0
0901500010023015,150,016,0,0,0
0901500010023014,150,016,0,0,0
0901500011337017,165,012,0,1,0
0901500011303017,163,016,0,1,0
0901500011290038,171,013,0,0,0
0901500011290039,171,013,0,0,0
0901500011290037,171,013,0,0,0
0901500011549029,829,0117,0,0,0
0901500011549020,829,0117,0,0,0
0901500011549019,829,0117,0,0,0
0901500011549018,829,0117,0,0,0
0901500011549017,829,0117,0,0,0
0901500011549016,829,0117,0,0,0
0901500011534004,822,0118,1,5,10
0901500011534003,829,0118,0,1,10
0901500011534002,829,0118,0,0,4
0901500011534001,829,0118,0,3,13
090150001152A002,170,014,0,0,1
0901500011515016,170,014,2,4,5
0901500011500006,170,014,1,1,4
0901500011500005,169,014,0,0,2
0901500011500004,169,014,1,2,4
0901500011500003,169,014,1,2,2
0901500011500002,170,014,0,1,2
0901500011498022,168,019,34,9,7
0901500011498021,168,0110,2,3,1
0901500011500017,170,014,0,2,3
0901500011498007,168,0110,21,4,2
0901500011498006,168,0110,16,6,6
0901500011498005,168,0110,13,8,7
0901500011498004,168,0110,8,0,2
0901500011498003,168,0110,13,13,5
0901500011498002,168,0110,21,20,4
0901500011498001,168,0110,15,9,4
0901500011483023,167,0114,0,9,8
0901500011483016,167,0115,0,6,2
0901500011483008,167,0114,0,12,14
0901500011479021,166,0115,1,4,7
0901500011479020,166,0115,2,0,5
0901500011479019,832,0113,0,1,4
0901500011479018,832,0113,2,4,23
0901500011479017,166,0115,0,2,7
0901500011479016,166,0115,2,2,1
0901500011479015,166,0115,0,1,2
0901500011479014,166,0115,0,0,3
0901500011464014,166,0115,1,2,1
0901500011464013,166,0115,0,3,1
0901500011464012,166,0115,0,3,31
0901500011464004,166,0115,2,5,4
0901500011464003,166,0115,2,2,10
0901500011464002,166,0115,2,6,10
0901500011464001,166,0115,1,1,6
090150001145A025,166,0114,0,11,43
090150001145A024,166,0114,0,5,23
090150001145A023,166,0114,0,2,15
090150001145A009,166,0114,0,0,6
090150001145A008,166,0114,2,0,5
090150001145A007,166,0114,0,1,14
0901500011445011,166,0114,1,1,4
0901500011445010,166,0114,1,6,14
0901500011445009,166,0114,1,7,25
0901500011445008,166,0114,0,6,146
0901500011430003,165,013,2,5,21
0901500011426022,165,014,0,1,0
0901500011426014,165,014,0,2,2
0901500011426012,165,013,0,0,5
0901500011411021,164,014,1,0,7
0901500011411020,164,014,0,1,19
0901500011411018,164,014,0,1,1
0901500011411016,164,014,0,3,21
0901500011411008,164,014,0,1,4
0901500011411007,164,014,0,3,5
0901500011411005,165,014,3,8,12
090150001138A010,832,0112,0,0,0
090150001138A009,832,0112,0,0,0
090150001138A008,832,0112,0,0,0
090150001138A007,832,0112,0,0,0
090150001138A006,832,0112,0,0,0
0901500011360008,832,0113,8,147,62
0901500011430001,165,013,0,0,5
0901500011426011,165,013,0,0,21
0901500011426010,165,013,2,3,7
0901500011360007,832,0113,4,2,14
0901500011356003,832,0113,0,0,7
0901500011360012,832,0113,0,0,6
0901500011341012,165,012,0,27,29
0901500011341011,833,012,1,6,11
0901500011341004,165,012,2,8,43
0901500011341003,165,012,2,11,21
0901500011322001,163,015,1,2,8
0901500011318027,164,015,2,1,4
0901500011318026,163,016,0,0,5
0901500011318025,163,016,2,2,15
0901500011318023,164,016,3,2,18
0901500011303010,163,016,1,2,4
0901500011303006,163,016,0,0,6
0901500011500001,170,014,0,0,0
0901500011290016,171,013,1,4,11
0901500011290015,171,013,3,2,2
0901500011290014,171,013,0,1,0
0901500011271004,817,013,1,5,10
0901500011271003,817,013,0,5,3
0901500011271002,817,013,1,1,1
0901500011271001,817,013,0,1,9
0901500011267014,818,018,16,9,4
0901500011248011,816,018,4,15,7
0901500011233021,821,0113,8,388,87
0901500010818007,813,012,3,48,55
0901500011318024,163,016,0,0,1
0901500010818006,813,012,0,4,9
090150001017A014,154,011,0,0,3
0901500011159017,815,017,5,3,5
0901500011394026,820,0114,0,9,17
0901500011252010,818,0110,13,4,7
0901500011534007,822,0118,2,12,49
0901500011515010,170,014,0,0,7
0901500011394027,820,0114,1,4,7
0901500011356009,832,0113,0,1,6
0901500011337016,165,015,0,1,6
0901500011318007,163,015,1,1,5
